ID,Angle,Ra[hh],Ra[mm],Ra[ss],Dec[deg],Dec[mm],Dec[ss],Ra[deg],Dec[deg],X,Y,x[west],x[east],azimuth_start_at_kiso,elevation_start_at_kiso,range_start_at_kiso,azimuth_end_at_kiso,elevation_end_at_kiso,range_end_at_kiso,az_telescope,alt_telescope,exposure_starting_time_tomoe,az_meteor,el_meteor
699332_085,131.0,13,26,32.9597,-9,2,31.665,201.6373321,-9.042129167,82,65,0.0,150.0,231.29647599999998,29.191521,204425.086,235.354047,28.741283000000003,198875.8572,231.7,27.1,2018-04-21T17:31:57.136759,235.61132872642585,25.91308504222577
699341_085,131.0,13,22,23.9433,-9,54,50.596000000000004,200.5997638,-9.914054444,134,126,20.0,230.0,232.42685099999997,30.114008000000002,200544.3808,235.155087,28.548553000000002,201245.1905,231.7,27.1,2018-04-21T17:31:57.136759,236.4431874791567,25.215172133673796
699341_085,131.0,13,22,23.9433,-9,54,50.596000000000004,200.5997638,-9.914054444,134,126,20.0,230.0,231.29647599999998,29.191521,204425.086,235.354047,28.741283000000003,198875.8572,231.7,27.1,2018-04-21T17:31:57.136759,236.4431874791567,25.215172133673796
699511_105,120.5,13,37,9.3207,-10,6,1.848,204.2888363,-10.10051333,430,246,380.0,500.0,232.829873,27.039283,197032.0915,233.379407,25.527491,196437.9813,232.1,26.76,2018-04-21T17:34:02.900481,233.1245502466383,26.572896391182354
699526_092,76.5,13,31,42.7696,-6,0,34.494,202.92820669999998,-6.009581667000001,219,189,0.0,500.0,232.041322,31.042920000000002,199357.9379,235.774627,29.285023,203936.5901,232.1,26.76,2018-04-21T17:34:02.900481,237.28567849369458,28.627202997203526
699544_091,129.5,13,22,34.5257,-7,25,11.043,200.6438571,-7.4197341670000005,143,57,105.0,190.0,232.041322,31.042920000000002,199357.9379,235.774627,29.285023,203936.5901,232.1,26.76,2018-04-21T17:34:02.900481,238.35632159511897,26.336071765837357
699611_038,71.5,13,35,50.9878,-10,4,43.756,203.96244919999998,-10.07882111,187,231,30.0,330.0,234.16046400000002,25.895967000000002,201582.326,235.097125,25.460415,194912.5015,232.4,26.59,2018-04-21T17:35:05.781892,233.61095354120187,26.18912969360149
699611_039,73.0,13,34,55.0466,-10,0,3.475,203.7293608,-10.00096528,13,173,0.0,24.0,234.16046400000002,25.895967000000002,201582.326,235.097125,25.460415,194912.5015,232.4,26.59,2018-04-21T17:35:05.781892,233.80214527962315,26.03675129922822
699611_052,137.0,13,35,23.5863,-9,52,48.11,203.8482763,-9.880030556,101,81,0.0,165.0,233.665546,28.290177000000003,196016.954,233.702133,25.760932999999998,198985.5616,232.4,26.59,2018-04-21T17:35:05.781892,234.448750290438,26.86052863620272
699611_090,133.5,13,37,20.2421,-10,5,1.319,204.3343421,-10.08369972,464,233,415.0,500.0,232.983092,28.614307,195943.4846,233.249166,26.060201,202769.6583,232.4,26.59,2018-04-21T17:35:05.781892,233.3046212493821,26.431472246134966
699621_039,71.5,13,32,52.0461,-9,49,38.685,203.2168588,-9.8274125,448,43,335.0,500.0,234.16046400000002,25.895967000000002,201582.326,235.097125,25.460415,194912.5015,232.4,26.59,2018-04-21T17:35:05.781892,234.9665837625306,26.442513985495093
699621_051,114.0,13,32,22.2448,-9,56,18.311,203.09268669999997,-9.938419722,356,127,265.0,500.0,233.665546,28.290177000000003,196016.954,233.702133,25.760932999999998,198985.5616,232.4,26.59,2018-04-21T17:35:05.781892,235.06787985988,26.35999577851399
699712_116,108.5,13,41,31.9339,-8,59,13.912,205.3830579,-8.987197777999999,28,12,0.0,57.0,232.748846,28.573192,201207.9806,233.366392,27.792136,193821.2739,231.2,27.43,2018-04-21T17:36:22.133854,234.19071447024152,28.405551295030953
699713_092,117.5,13,42,22.9071,-8,17,48.872,205.59544630000002,-8.296908889,186,97,0.0,360.0,232.92942799999997,29.984154999999998,210218.7838,233.85360899999998,28.393414,207774.8766,231.2,27.43,2018-04-21T17:36:22.133854,234.0116969657274,28.54509640366307
699722_116,107.5,13,38,28.6385,-9,13,37.751999999999995,204.6193271,-9.227153333,277,196,20.0,500.0,232.748846,28.573192,201207.9806,233.366392,27.792136,193821.2739,231.2,27.43,2018-04-21T17:36:22.133854,234.07742222231602,27.156359699334114
699732_092,117.5,13,34,44.268,-9,16,14.094000000000001,203.68445,-9.270581667,396,235,320.0,500.0,232.92942799999997,29.984154999999998,210218.7838,233.85360899999998,28.393414,207774.8766,231.2,27.43,2018-04-21T17:36:22.133854,234.84735406068847,26.53932702407844
699733_115,82.0,13,33,57.6947,-8,28,22.755,203.4903946,-8.4729875,247,240,0.0,500.0,232.748846,28.573192,201207.9806,233.366392,27.792136,193821.2739,231.2,27.43,2018-04-21T17:36:22.133854,235.76192017195598,27.148400774162408
699743_116,82.0,13,29,38.7697,-8,18,36.289,202.4115404,-8.310080278,257,122,0.0,500.0,232.748846,28.573192,201207.9806,233.366392,27.792136,193821.2739,231.2,27.43,2018-04-21T17:36:22.133854,236.63870848217226,26.421243317084937
699744_091,152.5,13,30,24.3654,-7,33,0.7979999999999999,202.60152250000002,-7.550221667000001,390,153,340.0,460.0,232.92942799999997,29.984154999999998,210218.7838,233.85360899999998,28.393414,207774.8766,231.2,27.43,2018-04-21T17:36:22.133854,237.25359420984833,27.27828992107799
699821_031,114.0,13,38,16.7574,-9,55,29.529,204.56982250000001,-9.924869167,242,117,0.0,490.0,233.08208900000002,33.415411,205600.6417,236.012619,31.838240000000003,207156.0183,231.5,27.26,2018-04-21T17:37:25.016666,234.336102467138,26.950618070188266
699821_031,114.0,13,38,16.7574,-9,55,29.529,204.56982250000001,-9.924869167,242,117,0.0,490.0,231.793815,30.141471000000003,201783.3827,234.136507,27.075094,202108.6727,231.5,27.26,2018-04-21T17:37:25.016666,234.336102467138,26.950618070188266
699914_107,93.5,13,42,46.0289,-7,30,45.705,205.6917871,-7.5126958329999995,256,109,0.0,440.0,232.850592,30.233932,201293.4917,235.06747799999997,28.220931,201406.4133,231.7,27.09,2018-04-21T17:38:27.901881,235.13135372663356,29.009019174711863
700216_058,77.0,13,41,59.888000000000005,-5,53,27.526,205.4995333,-5.890979444,109,94,0.0,230.0,232.86168999999998,30.965819,207575.2911,235.730288,29.661994,204292.117,232.4,26.59,2018-04-21T17:41:36.544131,237.51287195529113,29.815235258489956
700314_048,123.0,13,48,45.7965,-7,33,39.299,207.19081880000002,-7.560916389,159,145,0.0,370.0,233.24134300000003,31.745382,202727.9777,234.466456,28.445981,203331.5694,231.2,27.43,2018-04-21T17:42:51.423196,234.79690523788517,29.27202245886855
700411_050,92.5,13,49,20.0931,-10,2,52.163000000000004,207.33372130000004,-10.04782306,271,206,0.0,500.0,233.087978,30.126040999999997,196460.5014,234.40038700000002,26.714610999999998,191709.4267,231.5,27.27,2018-04-21T17:43:54.308918,232.64927066830356,26.942521278486183
700413_048,120.0,13,48,21.7275,-8,26,2.459,207.0905313,-8.434016389,87,200,0.0,180.0,233.087978,30.126040999999997,196460.5014,234.40038700000002,26.714610999999998,191709.4267,231.5,27.27,2018-04-21T17:43:54.308918,234.3428522547615,28.28637022899172
700413_049,119.0,13,49,31.4961,-8,16,25.989,207.38123380000002,-8.273885833,304,78,190.0,430.0,233.087978,30.126040999999997,196460.5014,234.40038700000002,26.714610999999998,191709.4267,231.5,27.27,2018-04-21T17:43:54.308918,234.09833169883854,28.47765758028349
700421_050,93.5,13,45,24.8055,-10,5,54.623000000000005,206.3533563,-10.09850639,358,247,0.0,500.0,233.087978,30.126040999999997,196460.5014,234.40038700000002,26.714610999999998,191709.4267,231.5,27.27,2018-04-21T17:43:54.308918,233.46230240943623,26.307005733063797
700422_049,119.0,13,43,58.4833,-9,2,6.949,205.9936804,-9.035263611,87,50,0.0,170.0,233.087978,30.126040999999997,196460.5014,234.40038700000002,26.714610999999998,191709.4267,231.5,27.27,2018-04-21T17:43:54.308918,234.50210364646648,26.81775459098729
700533_056,104.5,13,40,59.8622,-8,26,40.266999999999996,205.2494258,-8.444518611,345,216,240.0,445.0,231.422034,29.637438,200494.9753,234.045676,27.495115999999996,200452.8411,231.7,27.1,2018-04-21T17:44:57.194137,236.0825998560873,26.8845964710282
700612_117,134.0,13,48,24.4828,-9,4,20.833000000000002,207.1020117,-9.072453611,97,75,0.0,170.0,234.030578,26.866304,191018.5815,234.126907,25.404592,192427.5814,231.9,26.93,2018-04-21T17:46:00.076656,234.0212228677365,27.200849042003405
700621_117,134.0,13,44,36.2704,-9,58,36.384,206.1511267,-9.976773332999999,208,155,90.0,300.0,234.030578,26.866304,191018.5815,234.126907,25.404592,192427.5814,231.9,26.93,2018-04-21T17:46:00.076656,234.8049996079146,26.573636611607945
700711_052,32.0,13,50,20.9935,-9,51,53.048,207.5874729,-9.864735556,460,66,420.0,500.0,233.111058,26.653163,201992.2267,233.50825,26.820218,194110.5008,232.1,26.76,2018-04-21T17:47:02.957473,233.83303220462062,27.349285830479293
700712_052,33.5,13,48,57.8087,-9,19,32.528,207.2408696,-9.325702222,201,266,185.0,210.0,233.111058,26.653163,201992.2267,233.50825,26.820218,194110.5008,232.1,26.76,2018-04-21T17:47:02.957473,234.1208676744879,27.121915743656395
700712_053,32.0,13,48,25.3967,-9,10,47.64,207.1058196,-9.1799,131,156,75.0,175.0,233.111058,26.653163,201992.2267,233.50825,26.820218,194110.5008,232.1,26.76,2018-04-21T17:47:02.957473,234.23263662012377,27.03309952316448
700742_051,80.0,13,36,6.1687,-9,11,27.88,204.0257029,-9.191077778,256,182,0.0,500.0,233.111058,26.653163,201992.2267,233.50825,26.820218,194110.5008,232.1,26.76,2018-04-21T17:47:02.957473,236.72527048602768,24.974683859567367
700744_067,142.5,13,35,56.0739,-7,28,48.465,203.98364130000002,-7.480129167,206,100,110.0,280.0,232.81037400000002,31.357307000000002,204562.509,235.587811,29.270840999999997,202540.8846,232.1,26.76,2018-04-21T17:47:02.957473,238.2919353759468,26.39190453638842
700744_067,142.5,13,35,28.1422,-7,36,54.618,203.8672592,-7.615171667,120,203,100.0,160.0,232.81037400000002,31.357307000000002,204562.509,235.587811,29.270840999999997,202540.8846,232.1,26.76,2018-04-21T17:47:02.957473,238.38455391721413,26.31155783596661
700812_052,114.0,13,50,15.8802,-9,16,0.915,207.5661675,-9.266920833,444,221,360.0,500.0,232.914868,28.636146999999998,197872.8084,234.194454,26.171160999999998,200450.2472,232.4,26.59,2018-04-21T17:48:05.828590,234.0694183594052,27.16270037939979
700813_088,127.5,13,49,11.7443,-8,25,55.44,207.2989346,-8.432066667,244,197,140.0,380.0,234.171407,29.663967,201016.6903,234.791052,26.930691999999997,202946.7152,232.4,26.59,2018-04-21T17:48:05.828590,235.04388045736425,27.730171956231246
700815_087,72.5,13,50,5.734,-6,36,52.027,207.52389169999998,-6.614451944,409,33,320.0,500.0,234.171407,29.663967,201016.6903,234.791052,26.930691999999997,202946.7152,232.4,26.59,2018-04-21T17:48:05.828590,236.3937891224945,29.356158381752373
700822_088,127.5,13,44,38.8588,-9,16,57.217,206.1619117,-9.282560278,214,236,160.0,315.0,234.171407,29.663967,201016.6903,234.791052,26.930691999999997,202946.7152,232.4,26.59,2018-04-21T17:48:05.828590,235.22227076598057,26.233752503583407
700822_089,127.5,13,45,48.2507,-9,4,0.657,206.4510446,-9.066849167,430,73,330.0,500.0,234.171407,29.663967,201016.6903,234.791052,26.930691999999997,202946.7152,232.4,26.59,2018-04-21T17:48:05.828590,234.98675748521856,26.426099568641348
700826_087,73.0,13,43,55.0514,-6,6,52.33,205.97938080000003,-6.1145361110000005,65,267,20.0,105.0,234.171407,29.663967,201016.6903,234.791052,26.930691999999997,202946.7152,232.4,26.59,2018-04-21T17:48:05.828590,237.6724846148535,28.305121078313604
700831_089,127.5,13,41,16.5154,-9,54,25.209,205.3188142,-9.907002499999999,406,106,290.0,500.0,234.171407,29.663967,201016.6903,234.791052,26.930691999999997,202946.7152,232.4,26.59,2018-04-21T17:48:05.828590,235.90362856119413,25.669764652703133
700841_047,166.0,13,36,39.5619,-9,52,4.708,204.1648413,-9.867974444,364,86,340.0,385.0,233.67170499999997,30.991787,199460.4669,233.030094,27.999602000000003,194996.8915,232.4,26.59,2018-04-21T17:48:05.828590,236.8234829312514,24.890496161235404
700842_046,166.0,13,37,19.29,-9,15,22.968000000000004,204.330375,-9.25638,484,228,470.0,500.0,233.67170499999997,30.991787,199460.4669,233.030094,27.999602000000003,194996.8915,232.4,26.59,2018-04-21T17:48:05.828590,236.69242221186815,25.002788637784516
700911_057,123.0,13,56,23.9764,-9,59,26.22,209.0999017,-9.990616667000001,373,161,210.0,500.0,231.91915899999998,28.246344,197596.2837,232.63128199999997,25.944124,197028.2045,231.2,27.43,2018-04-21T17:49:21.125251,233.05223077457262,27.956291892124042
701024_020,87.5,13,50,49.3089,-7,43,22.904,207.70545380000002,-7.723028889,143,271,0.0,380.0,231.800462,30.262039,208533.1136,235.46281299999998,27.623480999999998,204647.5251,231.5,27.26,2018-04-21T17:50:24.005267,235.95229824571803,28.352269599211727
701133_078,97.0,13,47,33.7848,-8,25,11.889000000000001,206.89077,-8.419969167,354,197,215.0,500.0,231.596702,31.354072,206431.4673,234.008869,28.433467999999998,205608.8666,231.7,27.1,2018-04-21T17:51:26.884083,236.069508747683,26.895414144594643
701144_082,119.5,13,41,41.4388,-7,25,31.018,205.4226617,-7.425282778,62,60,0.0,145.0,232.105081,28.858433,198513.47199999998,234.233963,26.745029,199884.7521,231.7,27.1,2018-04-21T17:51:26.884083,238.02368492084787,26.62342322914483
701324_055,114.0,13,50,44.3769,-7,26,19.401,207.68490380000003,-7.438722500000001,127,56,20.0,240.0,231.733455,29.986851,205751.4046,234.27288399999998,28.082765999999996,205503.3975,232.1,26.76,2018-04-21T17:53:32.648514,236.61736679751917,27.80846426827096
701343_055,102.0,13,42,37.9416,-8,20,49.346000000000004,205.65809,-8.347040556,250,148,0.0,500.0,231.733455,29.986851,205751.4046,234.27288399999998,28.082765999999996,205503.3975,232.3,26.6,2018-04-21T17:53:32.648514,237.48485653928236,25.701816630696698
701431_103,101.5,13,46,31.7666,-10,5,30.656,206.63236080000001,-10.09184889,173,247,10.0,320.0,231.43606200000002,29.66426,204872.497,235.79058500000002,29.295299,201387.5632,232.4,26.59,2018-04-21T17:54:35.735329,235.40601084469222,24.724069867327923
701432_081,105.0,13,46,49.9495,-9,8,34.492,206.7081229,-9.142914444,222,137,105.0,460.0,231.489031,27.745038,201836.3361,234.024102,26.196209,199781.225,232.4,26.59,2018-04-21T17:54:35.735329,236.09625036673114,25.508288277147773
701444_103,128.0,13,43,19.8354,-7,35,25.031,205.8326475,-7.590286389,372,181,250.0,500.0,231.43606200000002,29.66426,204872.497,235.79058500000002,29.295299,201387.5632,232.4,26.59,2018-04-21T17:54:35.735329,238.32669959088838,26.361771268194104
701514_110,94.0,14,1,27.2376,-7,23,33.2,210.36348999999998,-7.3925555560000005,95,16,0.0,270.0,232.515106,30.662896999999997,203046.3895,234.766522,28.680838,198495.8978,231.2,27.43,2018-04-21T17:55:51.453691,234.86989358851793,29.214849502110194
701523_051,64.5,13,57,21.6157,-8,25,34.187,209.34006540000001,-8.426163056,151,194,40.0,320.0,233.58425,27.689282000000002,202147.1468,234.39747000000003,27.492434000000003,196124.4245,231.2,27.43,2018-04-21T17:55:51.453691,234.96575882775107,27.792728265644644
701524_110,94.0,13,57,48.0257,-7,27,5.277,209.4501071,-7.451465832999999,229,64,0.0,500.0,232.515106,30.662896999999997,203046.3895,234.766522,28.680838,198495.8978,231.2,27.43,2018-04-21T17:55:51.453691,235.6373467421561,28.606114559806517
701712_096,59.0,14,2,42.7915,-9,16,56.403999999999996,210.67829790000002,-9.282334444,335,231,220.0,410.0,234.096706,27.169099,203555.4573,235.02006200000002,27.00468,195908.6736,231.7,27.1,2018-04-21T17:57:57.223022,233.5374282987327,27.58076700522139
701712_097,59.0,14,1,23.8498,-9,5,18.906,210.3493742,-9.088585,89,85,0.0,200.0,234.096706,27.169099,203555.4573,235.02006200000002,27.00468,195908.6736,231.7,27.1,2018-04-21T17:57:57.223022,233.81199758560246,27.36582530906337
701723_097,59.0,13,57,8.3653,-8,27,34.353,209.2848554,-8.4595425,110,219,0.0,210.0,234.096706,27.169099,203555.4573,235.02006200000002,27.00468,195908.6736,231.7,27.1,2018-04-21T17:57:57.223022,235.44670826567489,27.405305636983975
702014_067,177.5,14,2,12.6801,-7,33,15.525,210.5528338,-7.5543125,238,137,234.0,245.0,232.351381,30.493111,201463.3372,235.323511,28.57992,200696.896,232.4,26.59,2018-04-21T18:01:06.061367,235.81514106075693,28.463105330536596
702022_026,63.5,13,57,5.0693,-9,0,54.56,209.27112209999999,-9.015155556,103,32,45.0,165.0,231.886121,31.060012,201265.0829,235.420613,29.633531,199051.2213,232.4,26.59,2018-04-21T18:01:06.061367,235.34721518895873,26.131168426246393
702033_026,64.5,13,52,41.8192,-8,29,11.029000000000002,208.1742467,-8.486396943999999,97,248,0.0,165.0,231.886121,31.060012,201265.0829,235.420613,29.633531,199051.2213,232.4,26.59,2018-04-21T18:01:06.061367,236.99053585299737,26.124227394483796
702114_030,79.5,14,8,49.2477,-7,29,16.744,212.20519879999998,-7.487984443999999,255,86,0.0,500.0,231.383155,30.34177,205171.8388,235.55182799999997,28.254454,203430.8617,231.2,27.43,2018-04-21T18:02:21.781228,234.69005407774546,29.3554961406245
702133_030,142.0,14,0,48.7209,-8,23,36.683,210.2030038,-8.393523056,395,174,325.0,480.0,231.383155,30.34177,205171.8388,235.55182799999997,28.254454,203430.8617,231.2,27.43,2018-04-21T18:02:21.781228,235.59872921120257,27.281701628508987
702211_032,79.5,14,9,8.1635,-9,56,33.102,212.28401459999998,-9.942528333,319,122,110.0,500.0,231.120541,27.893107,196860.3502,233.363054,26.582307,195688.6554,231.5,27.26,2018-04-21T18:03:24.662744,233.33670342622742,27.736785430627037
702213_093,110.0,14,8,23.2342,-8,12,57.855,212.09680919999997,-8.216070833,176,31,55.0,240.0,233.68009700000002,28.858743,195254.9232,234.51457799999997,27.4462,198543.9077,231.5,27.26,2018-04-21T18:03:24.662744,234.24378132159393,28.36404153086864
702213_093,122.0,14,9,18.9157,-8,20,32.814,212.3288154,-8.342448333,350,126,130.0,500.0,233.68009700000002,28.858743,195254.9232,234.51457799999997,27.4462,198543.9077,231.5,27.26,2018-04-21T18:03:24.662744,234.04838031708636,28.516562459858573
702224_085,121.5,14,3,46.1863,-7,27,57.575,210.9424429,-7.465993056,127,74,0.0,240.0,232.78858300000002,33.699432,206017.22100000002,236.233171,31.628740999999998,205343.1957,231.5,27.26,2018-04-21T18:03:24.662744,235.97047924613625,28.337544063582822
702513_059,127.0,14,8,54.925,-8,21,58.743,212.2288542,-8.366317500000001,276,144,100.0,460.0,233.736691,30.672707,203402.9634,234.381025,27.974397999999997,202335.845,232.1,26.76,2018-04-21T18:06:33.299399,234.79406770919763,27.929703422101266
702522_059,127.0,14,4,25.1514,-9,11,48.534,211.10479750000002,-9.196814999999999,256,168,110.0,360.0,233.736691,30.672707,203402.9634,234.381025,27.974397999999997,202335.845,232.1,26.76,2018-04-21T18:06:33.299399,234.96680109864144,26.44233720109983
702524_065,130.0,14,3,54.1494,-7,36,24.201,210.97562250000001,-7.606722500000001,153,180,70.0,220.0,231.374913,31.315078000000003,202587.7637,235.79845600000002,29.278173,198570.3326,232.1,26.76,2018-04-21T18:06:33.299399,236.59468710432887,27.827183297105115
702526_060,55.5,14,3,42.0675,-5,52,3.675,210.9252813,-5.8676875,108,77,0.0,220.0,233.736691,30.672707,203402.9634,234.381025,27.974397999999997,202335.845,232.1,26.76,2018-04-21T18:06:33.299399,238.20028907724236,29.246021767137453
702724_108,79.0,14,11,8.2749,-7,43,2.0340000000000003,212.78447880000002,-7.717231667,284,262,135.0,370.0,231.47864199999998,29.776390000000003,202465.8765,235.23790400000001,27.935874,198448.8958,231.2,27.43,2018-04-21T18:08:51.482582,235.5743227222182,28.656628148672
702724_109,78.0,14,10,6.5305,-7,39,45.605,212.52721040000003,-7.662668056,91,222,0.0,125.0,231.47864199999998,29.776390000000003,202465.8765,235.23790400000001,27.935874,198448.8958,231.2,27.43,2018-04-21T18:08:51.482582,235.78886787746325,28.484285462486376
702814_108,78.0,14,15,48.8781,-7,26,8.826,213.9536588,-7.435785000000001,341,45,130.0,500.0,228.04944300000002,31.859082,210089.5159,231.022642,30.573738,209929.0314,231.5,27.27,2018-04-21T18:09:54.373199,234.81229766256803,29.259975690635347
702814_108,78.0,14,15,48.8781,-7,26,8.826,213.9536588,-7.435785000000001,341,45,130.0,500.0,231.228155,30.454463,209877.0522,233.906063,29.185415999999996,210380.5285,231.5,27.27,2018-04-21T18:09:54.373199,234.81229766256803,29.259975690635347
702814_109,78.5,14,14,48.5529,-7,25,44.623999999999995,213.7023038,-7.429062222000001,340,40,150.0,500.0,231.228155,30.454463,209877.0522,233.906063,29.185415999999996,210380.5285,231.5,27.27,2018-04-21T18:09:54.373199,235.02474344357697,29.093140049967648
702814_109,78.5,14,14,48.5529,-7,25,44.623999999999995,213.7023038,-7.429062222000001,340,40,150.0,500.0,234.537439,31.115534999999998,200566.0799,234.722836,29.413376,208215.9368,231.5,27.27,2018-04-21T18:09:54.373199,235.02474344357697,29.093140049967648
702814_111,131.5,14,14,12.2942,-7,25,46.915,213.5512258,-7.429698611,39,41,0.0,80.0,234.537439,31.115534999999998,200566.0799,234.722836,29.413376,208215.9368,231.5,27.27,2018-04-21T18:09:54.373199,235.1520543090453,28.99265441619294
702815_110,130.5,14,16,33.8708,-6,55,22.101999999999997,214.14112830000002,-6.922806111,482,262,460.0,500.0,234.537439,31.115534999999998,200566.0799,234.722836,29.413376,208215.9368,231.5,27.27,2018-04-21T18:09:54.373199,235.42396938680105,30.127369000543485
702823_111,131.0,14,10,14.269,-8,16,35.402,212.55945419999998,-8.276500556,118,78,0.0,200.0,234.537439,31.115534999999998,200566.0799,234.722836,29.413376,208215.9368,231.5,27.27,2018-04-21T18:09:54.373199,235.21657833203275,27.591369637624346
702832_111,131.5,14,5,51.7636,-9,12,14.187000000000001,211.46568169999998,-9.203940832999999,122,181,10.0,200.0,234.537439,31.115534999999998,200566.0799,234.722836,29.413376,208215.9368,231.5,27.27,2018-04-21T18:09:54.373199,235.35651347261646,26.123519186613155
702911_011,18.5,14,14,20.7057,-9,57,47.597,213.5862738,-9.963221389,72,138,30.0,120.0,231.50478999999999,29.800675,196790.4944,233.75695699999997,27.790174,197356.5618,231.7,27.1,2018-04-21T18:10:57.259014,233.83031503080466,27.351422923247412
702911_049,96.0,14,15,20.5681,-9,55,45.636,213.8357004,-9.929343333,258,111,0.0,500.0,229.66475099999997,29.667253999999996,210689.5656,231.573053,28.028787,209809.9443,231.7,27.1,2018-04-21T18:10:57.259014,233.62228946266478,27.51452347689636
702921_049,95.0,14,11,0.7373,-10,1,50.443999999999996,212.7530721,-10.03067889,269,191,0.0,500.0,229.66475099999997,29.667253999999996,210689.5656,231.573053,28.028787,209809.9443,231.7,27.1,2018-04-21T18:10:57.259014,233.77552842310746,26.058016658586535
702921_083,144.5,14,10,34.0683,-9,58,15.040999999999999,212.64195130000002,-9.970844722,186,146,100.0,260.0,231.435332,30.131224,203656.9548,234.72437599999998,28.133721,202857.9633,231.7,27.1,2018-04-21T18:10:57.259014,234.6112514498978,26.730038845954642
702923_010,18.5,14,12,7.1022,-8,17,59.662,213.02959249999998,-8.299906111,470,94,440.0,500.0,231.50478999999999,29.800675,196790.4944,233.75695699999997,27.790174,197356.5618,231.7,27.1,2018-04-21T18:10:57.259014,235.0452573321188,27.729068119804786
702924_009,19.0,14,11,13.1175,-7,37,25.208000000000002,212.8046563,-7.623668889,299,191,260.0,325.0,231.50478999999999,29.800675,196790.4944,233.75695699999997,27.790174,197356.5618,231.7,27.1,2018-04-21T18:10:57.259014,235.9957417907479,28.317069826579967
702924_064,133.0,14,10,8.1034,-7,26,42.335,212.5337642,-7.445093056,95,57,0.0,150.0,232.44806400000002,29.54198,199540.7576,234.66613199999998,28.07315,199729.992,231.7,27.1,2018-04-21T18:10:57.259014,236.2199589767864,28.13468415086499
702925_009,18.5,14,10,5.8002,-6,46,48.56399999999999,212.52416749999998,-6.780156667000001,84,158,35.0,120.0,231.50478999999999,29.800675,196790.4944,233.75695699999997,27.790174,197356.5618,231.7,27.1,2018-04-21T18:10:57.259014,237.0034870605768,28.859901836116595
702931_049,95.5,14,7,0.5685,-10,7,15.899000000000001,211.7523688,-10.12108306,343,264,175.0,500.0,229.66475099999997,29.667253999999996,210689.5656,231.573053,28.028787,209809.9443,231.7,27.1,2018-04-21T18:10:57.259014,234.58976340003065,25.399848736325456
702933_064,133.0,14,5,59.4081,-8,22,39.171,211.49753379999999,-8.3775475,141,163,55.0,270.0,232.44806400000002,29.54198,199540.7576,234.66613199999998,28.07315,199729.992,231.7,27.1,2018-04-21T18:10:57.259014,236.30180946050325,26.702841831289593
702941_044,63.0,14,1,21.8687,-9,50,13.696,210.3411196,-9.837137777999999,107,62,35.0,155.0,231.26309799999999,29.4663,201166.1827,235.26615099999998,28.342596999999998,199559.9085,231.7,27.1,2018-04-21T18:10:57.259014,236.471311729457,25.191282267264196
702941_044,102.0,14,1,28.5136,-10,3,25.26,210.3688067,-10.05701667,130,228,80.0,180.0,231.26309799999999,29.4663,201166.1827,235.26615099999998,28.342596999999998,199559.9085,231.7,27.1,2018-04-21T18:10:57.259014,235.69731484386512,24.4789854425453
703015_028,96.0,14,15,25.4563,-6,38,7.584,213.8560679,-6.635439999999999,267,45,0.0,500.0,231.229779,33.024326,211712.8281,235.035531,29.507941,207043.3773,231.9,26.93,2018-04-21T18:12:00.135131,236.11116804516672,29.5831937212801
703025_028,96.0,14,11,2.9834,-6,44,49.31,212.76243080000003,-6.747030556,263,132,0.0,500.0,231.229779,33.024326,211712.8281,235.035531,29.507941,207043.3773,231.9,26.93,2018-04-21T18:12:00.135131,237.02415514204915,28.84292355350009
703125_090,0.5,14,11,27.0016,-6,48,31.125,212.86250669999998,-6.808645833,339,178,,,231.884597,29.269607,205660.3986,234.837108,29.108777000000003,197637.0506,232.1,26.76,2018-04-21T18:13:03.023950,237.15908245030224,28.73183243587531
703222_083,135.0,14,10,22.6723,-9,12,56.685,212.5944679,-9.215745833,149,181,55.0,230.0,231.492767,31.045656,200882.5958,232.033303,29.331046999999998,198458.4123,232.3,26.6,2018-04-21T18:14:05.910770,235.29152187641643,26.17694106194566
703232_002,68.0,14,6,32.2269,-9,0,14.890999999999998,211.6342788,-9.004136389,247,28,185.0,335.0,234.14627099999998,27.229535,203072.0208,234.75767799999997,26.853890999999997,196923.3282,232.3,26.6,2018-04-21T18:14:05.910770,236.0659655187248,25.53373597818363
703322_090,94.5,14,17,3.4513,-9,1,35.209,214.2643804,-9.026446944,182,37,0.0,500.0,233.487252,33.165648,203431.8859,236.09492799999998,30.660452000000003,207159.8999,231.2,27.43,2018-04-21T18:15:20.793335,234.17953883131077,27.07533001061151
703325_030,58.5,14,17,47.3821,-6,42,55.943000000000005,214.44742540000001,-6.715539722000001,309,107,160.0,400.0,232.85471800000002,30.147772999999997,201268.1044,234.910977,27.519154999999998,199344.6974,231.2,27.43,2018-04-21T18:15:20.793335,236.3163730970748,29.418536640534214
703326_073,65.0,14,17,29.3006,-5,58,4.93,214.3720858,-5.968036111,250,150,240.0,475.0,231.544562,30.590528999999997,198707.705,235.31682400000003,29.579279999999997,197943.8998,231.2,27.43,2018-04-21T18:15:20.793335,237.164485546842,30.09938432936591
703331_049,154.0,14,12,31.7416,-9,56,32.834,213.13225669999997,-9.942453889,160,130,90.0,220.0,240.00366400000001,31.044247,216653.2217,241.453023,29.497331,215026.6372,231.2,27.43,2018-04-21T18:15:20.793335,235.10900990205954,26.326420151224617
